doi,title,abstract,label_included
https://doi.org/10.1111/j.1445-5994.2008.01732.x,Clinical applications of RANK-ligand inhibition,"An enhanced rate of bone remodelling fuelled by osteoclastogenesis mediates diseases such as osteoporosis, arthritic bone destruction, Paget's disease and malignancy-induced bone loss. Thus, the control of osteoclastogenesis is of major clinical importance. The receptor activator of nuclear factor kappa B (RANK); its ligand, RANKL and decoy receptor, osteoprotegerin, are critical determinants of osteoclastogenesis, and increased RANK signalling is involved in several bone diseases, providing the rationale for RANKL inhibition. The effects of RANKL inhibition are being witnessed in clinical trials of neutralizing fully human monoclonal antibodies that target RANKL (e.g. denosumab) and which induce profound and sustained inhibition of bone resorption. The relative efficacy, cost-effectiveness and side-effects of targeted RANKL inhibition compared with conventional antiresorptive drugs (i.e. bisphosphonates) should be resolved by clinical trials in coming years.",0
https://doi.org/10.1111/j.1755-5922.2009.00119.x,RESEARCH: Effects of Long-Term Disease-Modifying Antirheumatic Drugs on Endothelial Function in Patients with Early Rheumatoid Arthritis,"Rheumatoid arthritis (RA) is associated with enhanced atherosclerosis and impaired endothelial function early after the onset of the disease and cardiovascular (CV) disease represents one of the leading causes of morbidity and mortality. It is well known that disease modifying antirheumatic drugs (DMARDs) are able to improve the course of the disease and the quality of life of these patients, but little is known about the effects of DMARDs on CV risk and endothelial dysfunction. Our goal was to examine the effects of long-term therapy with DMARDs on endothelial function and disease activity in early RA (ERA). Twenty-five ERA patients (mean age 52 ± 14.6 years, disease duration 6.24 ± 4.10 months) without evidence of CV involvement were evaluated for disease activity score (DAS-28), 2D-echo derived coronary flow reserve (CFR), common carotid intima-media thickness (IMT) and plasma asymmetric dimethylarginine (ADMA) levels at baseline and after 18 months of treatment with DMARDs (10 patients with methotrexate and 10 with adalimumab). DMARDs significantly reduced DAS-28 (6.0 ± 0.8 vs. 2.0 ± 0.7; P < 0.0001) and improved CFR (2.4 ± 0.2 vs. 2.7 ± 0.5; P < 0.01). Common carotid IMT and plasma ADMA levels did not show significant changes. The present study shows that DMARDs, beyond the well known antiphlogistic effects, are able to improve coronary microcirculation without a direct effect on IMT and ADMA, clinical markers of atherosclerosis. Treatment strategies in ERA patients with high inflammatory activity must be monitored to identify beneficial effects on preclinical markers of vascular function.",0
https://doi.org/10.2165/00002512-200724030-00005,"Risk???:???Benefit Profile of Etanercept in??Elderly Patients with Rheumatoid Arthritis, Ankylosing Spondylitis or??Psoriatic Arthritis","Rheumatoid arthritis (RA), ankylosing spondylitis (AS) and psoriatic arthritis (PsA) are commonly thought of as inflammatory diseases that affect younger individuals. Although the initial presentation of these diseases is commonly in a patient's twenties or thirties, they usually persist for the duration of the patient's life. In addition, up to one-third of patients with RA have disease onset after 60 years of age. Older patients with any of these three diseases are more likely to have more severe disease with significant functional decline. They are also more likely to have co-morbid diseases and use concomitant medications than patients who are younger. In patients with RA, AS or PsA, the introduction of anti-tumour necrosis factor (TNF)-alpha therapies such as etanercept, infliximab and adalimumab has had a significant impact in ameliorating the signs and symptoms of disease, improving patient function and inhibiting radiographic progression. Anti-TNFalpha therapies now have well recognised safety profiles that have been demonstrated in the usual clinical trial populations for these diseases, but such populations under-represent patients >65 years of age. This review explores the information currently available regarding patients aged >65 years treated with anti-TNFalpha therapies for RA, AS or PsA, focusing on etanercept in RA because of a lack of data for other therapies and conditions. The analyses conducted show that there is similar efficacy in the treatment of RA in patients <65 years old and those >65 years of age. Although there are some differences in the adverse events noted in these two age groups, it appears as though treatment of patients >65 years of age, compared with age-matched controls, is not dissimilar to treatment of patients <65 years of age compared with their age-matched controls. Only by understanding the risks and benefits of therapy in the older age group can a true risk : benefit profile for etanercept, and ultimately other anti-TNFalpha therapies, be determined by the practising physician and the patient. © 2007 Adis Data Information BV. All rights reserved.",0
,Folate supplementation during methotrexate therapy for rheumatoid arthritis.,"Methotrexate (MTX), an antifolate, is an anchor drug for the treatment of rheumatoid arthritis (RA). Both folic acid (FA) and folinic acid (FLN) supplements have been shown to reduce the toxicity of MTX when used in RA therapy. The effect of folate supplementation on MTX efficacy still needs to be studied. FA supplementation has been found to have a beneficial effect on homocysteine (hcy) metabolism and may prevent the formation of the less effective metabolite 7-hydroxy-MTX. The cost of FA supplements is substantially less than the cost of FLN supplements. This article reviews clinical trials related to folate supplementation during MTX therapy for RA.",0
https://doi.org/10.1016/j.clim.2013.04.007,Kinase inhibitors: A new tool for the treatment of rheumatoid arthritis,"Despite aggressive immunosuppression with biologics and traditional DMARDs, achieving disease remission remains an unmet goal for most rheumatoid arthritis (RA) patients. In this context, there is a demand for novel treatment strategies, with kinase inhibitors expected to enrich the existing therapeutic armamentarium. In RA some kinases participate in the generation of pathogenic signaling cascades. Pharmacologic inhibition of kinases that mediate pathogenic signal transduction heralds a new era for RA therapeutics. Oral inhibitors of JAKs, Syk, PI3Ks, MAPKs and Btk are under development or in clinical trials in patients with RA. In this review, we discuss the scientific rationale for the use of kinase inhibitors in RA and summarize the experience from clinical trials.",0
https://doi.org/10.1007/s00296-012-2620-0,Tc-99 m diethylenetriamine-pentaacetic acid (DTPA): is it reliable for assessment of methotrexate-induced cumulative effect on renal filtration in rheumatoid arthritis patients?,"Methotrexate (MTX) is commonly employed as the initial DMARD used for the treatment of rheumatoid arthritis (RA). We aimed to contribute to the safety profile of MTX by assessing its cumulative effect on renal filtration. A total of 52 RA adult female patients with normal baseline serum creatinine and GFR at the initial diagnosis of the disease were included. Group 1 (G1) included 30 patients (mean age 40.4 +/- 4.4 years) on MTX and NSAIDS, while 22 RA patients (mean age 38.5 +/- 8.2 years) who received NSAIDs only served as control group (G2). Renal function was assessed by GFR measurement using technetium diethylenetriamine-pentaacetic acid (Tc-99 m DTPA) at a point of the study time corresponding to disease duration. Twenty-one out of thirty (70 %) in G1 showed reduced GFR compared to 6/22 (27.3 %) in G2 (P = 0.007), with 3.3 +/- 0.5 % annual reduction in GFR. Reduced GFR in G1 showed significant negative correlation with age (r = -0.396, P = 0.005), MTX cumulative dose (r = -0.263, P = 0.049), MTX-intake duration (r = -0.293, P = 0.031) and NSAIDs-intake duration (r = -0.344, P = 0.014). Low-dose MTX has a slow cumulative effect on renal filtration manifested by GFR reduction overtime that could be monitored by Tc-99 m DTPA.",0
https://doi.org/10.1136/bmj.c229,Etanercept for psoriatic arthritis,"Patients who do not respond to standard doses are unlikely to benefit from a higher one  In the linked randomised controlled trial (doi:10.1136/bmj.c147) Sterry and colleagues compared the effectiveness of two different etanercept regimens (50 mg once a week or twice a week) in treating the skin manifestations of psoriasis in people who also had psoriatic arthritis over 12 weeks.1   Psoriatic arthritis is an inflammatory arthritis that affects about 30% of patients with psoriasis. Over the past few decades it has become clear that the disease is more common and more severe than previously thought. Studies in the 1940s indicated that the frequency of psoriatic arthritis in patients with psoriasis was 7%, but more recent studies suggest a frequency of 30%.2 Psoriatic arthritis may cause joint destruction, disability, and reduced quality of life. Patients with the disease have more disability and a worse quality of life than those with psoriasis alone.3 Although disease modifying antirheumatic drugs have been used to treat psoriatic arthritis, they have not altered the disease course or prevented the progression of joint damage.4  Since the advent …",0
,Consequences of delayed therapy with second-line agents in rheumatoid arthritis: a 3 year followup on the hydroxychloroquine in early rheumatoid arthritis (HERA) study.,"To assess the longterm effect of delaying therapy with second-line agents in patients with early rheumatoid arthritis (RA).One hundred nineteen patients who participated in a 9 month placebo controlled randomized trial of hydroxychloroquine sulfate (HCQ) were followed prospectively for an additional 3 years. Those randomized to HCQ are referred to as the early treatment group and those randomized to placebo as the delayed treatment group. Participants were assessed annually for pain [Arthritis Impact Measurement Scales (AIMS) and Stanford Health Assessment Questionnaire (HAQ)], physical disability (AIMS and HAQ), and the RA global well being scale (AIMS). Conversion of results into standard deviation (SD) units permitted defining a substantial difference as per Felson as > 0.30 SD units and a clinically indistinguishable difference as < or = 0.06 SD units.One hundred fifteen patients (97%) participated and complete data were available on 104 (87%). Compared to the early treatment group, the delayed group remained worse for both the pain and the physical disability outcomes over the additional 3 year followup. The difference in the RA global well being score became clinically indistinguishable for the early and delayed groups only after the 2 year post-trial assessment. The between-group differences were not explained by post-trial therapy with corticosteroids, other second-line agents, or nonsteroidal antiinflammatory drugs and analgesic preparations.These findings show that a delay in instituting therapy with second-line agents, even a 9 month delay in instituting a moderately powerful second-line agent such as HCQ, has significant effects on longterm patient outcome, and provides strong evidence in support of early therapy in RA.",0
https://doi.org/10.1016/j.rdc.2004.08.002,Clinical trials in rheumatic diseases: designs and limitations,"Randomized controlled clinical trials provide the best method to distinguish a drug from placebo without the inevitable selection biases that are seen in standard clinical care. This article reviews designs and limitations of clinical trials that are used in rheumatic diseases. The primary design in clinical trials is a parallel, in which patients are randomized in parallel to different therapies at different dosages or placebo. In recent years, other designs have been used increasingly, including ""step-up,"" ""step-down,"" and ""cross-over"" designs. Limitations of clinical trials in chronic diseases include a short time frame versus the long duration of disease, inclusion and exclusion criteria, use of surrogate markers that may not represent clinically relevant markers, statistical significance does not necessarily indicate clinical significance necessarily, and the fact that a control group does not assure the absence of bias. Therefore, long-term databases are needed to supplement clinical trials in analyzing results of therapy for rheumatoid arthritis.",0
https://doi.org/10.1053/berh.2000.0130,How is it best to treat early rheumatoid arthritis patients?,"During the past decade, many important changes have occurred in the treatment of rheumatoid arthritis, perhaps the most important of which has been the realization that early diagnosis and early treatment are critical. This has challenged our health-care systems to make sure that patients with early arthritis have access to the appropriate physicians. Additionally, the last decade has also seen many new treatment options become available for patients with rheumatoid arthritis. These new options have included the use of old drugs more effectively; the use of combinations of two or more disease-modifying anti-rheumatic drugs; new evidence to support the use of steroids; the resurrection of tetracyclines; the introduction of leflunomide; and, finally, the tumour necrosis factor inhibitors etanercept and infliximab. The availability of all these new options is clearly excellent news for patients with RA and their physicians. It is hoped that we will, in the next few years, better understand how most effectively to utilize these treatment options for the optimal care of our patients.",0
https://doi.org/10.1038/ncprheum1022,How do the efficacy and safety of abatacept and infliximab compare in the treatment of active RA?,"Since the introduction of biologic therapies that target tumor necrosis factor (TNF), short-term and long-term outlooks for many patients with rheumatoid arthritis have greatly improved. Not all patients, however, respond to therapy with these agents. Furthermore, despite favorable overall profiles for safety and tolerability, some concerns remain in this regard. Following the emergence of next-generation biologic agents with new targets, a key question for clinicians concerns the relative efficacy and safety of the different biologic therapies. A study by Schiff et al. directly compared the biologic T-cell costimulation blocker abatacept and the anti-TNF agent infliximab. The results of the 6-month, placebo-controlled trial demonstrated a similar efficacy for both drugs; however, in the 6-month treatment extension period, outcomes of efficacy differed in favor of abatacept. Overall, abatacept had a relatively more-acceptable safety and tolerability profile compared to infliximab.",0
https://doi.org/10.1166/jbn.2015.2077,Folate Receptor-Targeted Dendrimer-Methotrexate Conjugate for Inflammatory Arthritis,"Generation 5 (G5) poly(amidoamide) (PAMAM) dendrimers are synthetic polymers that have been broadly applied as drug delivery carriers. Methotrexate (MTX), an anti-folate metabolite, has been successfully used as an anti-inflammatory drug to treat rheumatoid arthritis (RA) in the clinic. In this study, we examine the therapeutic efficacy of G5 PAMAM dendrimer methotrexate conjugates (G5-MTX) that also have folic acid (FA) conjugated to the G5-MTX (G5-FA-MTX) to target inflammation-activated folate receptors overexpressing macrophages. These cells are thought to play an important role in the development of RA. With G5 serving as a control, the in vitro binding affinities of G5-FA-MTX and G5-MTX to activated macrophages were assessed in RAW264.7, NR8383 and primary rat peritoneal macrophages. The results indicated that the binding of either conjugate to macrophages was concentration- and temperature-dependent and could be blocked by the presence of 6.25 mM free FA (p < 0.005). The preventive effects of G5-MTX and G5-FA-MTX conjugates on the development of arthritis were explored on an adjuvant-induced inflammatory arthritis model and had similar preventive effects in inflammatory arthritis at a MTX equivalent dose of 4.95 μmol/kg. These studies indicated that when multiples of MTX are conjugated on dendritic polymers, they specifically bind to folate receptor overexpressing macrophages and have comparable anti-inflammatory effects to folate targeted MTX conjugated polymers.",0
https://doi.org/10.1080/03009749950155454,Elevation of serum hepatic aminotransferases during treatment of rheumatoid arthritis with low-dose methotrexate: Risk factors and response to folic acid,"Sixty-six rheumatoid arthritis (RA) patients were analyzed retrospectively to assess the incidence and risk factors for elevation of serum hepatic aminotransferases during methotrexate (MTX) therapy. The effect of folate supplementation on serum ALT and RA activity was evaluated prospectively in 14 patients who showed a sustained high serum level of ALT. The frequency of elevation of serum AST or ALT was 4-5 times greater than in patients taking other DMARDs. Multivariate linear regression analysis demonstrated that elevation of ALT was independently associated with sex (female), obesity, baseline ALT, MTX dose, and gastrointestinal side effects. Folate supplementation caused ALT levels to decrease in all patients within 3 months. Eleven patients showed no change of RA activity, but 3 patients dropped out of the study because of the exacerbation of RA. These results suggest that careful monitoring of serum hepatic aminotransferases is necessary in patients with predisposing factors, especially those receiving more than 0.15 mg/kg of MTX weekly. Folate supplementation can reverse the sustained elevation of ALT, but might cause exacerbation of RA in some patients.",0
https://doi.org/10.1016/j.rdc.2009.10.020,"Quantitative Recording of Physician Clinical Estimates, Beyond a Global Estimate and Formal Joint Count, in Usual Care: Applying the Scientific Method, Using a Simple One-Page Worksheet","Little attention has been directed to quantitation of clinical impressions and estimates of physicians. This article describes a one-page worksheet for completion by the physician at each patient visit. It includes a physician global estimate and estimate of change in status and four quantitative estimates for the degree of inflammation, degree of organ damage, and degree of fibromyalgia or somatization. An estimate of prognosis is recorded, with no therapy and with available therapies. All changes in medications are recorded. A template is available for a formal 42 joint count. The worksheet requires fewer than 15 seconds and has proven of considerable value in clinical care.",0
https://doi.org/10.1002/art.37711,"Head‐to‐head comparison of subcutaneous abatacept versus adalimumab for rheumatoid arthritis: Findings of a phase IIIb, multinational, prospective, randomized study","Objective There is a need for comparative studies to provide evidence-based treatment guidance for biologic agents in rheumatoid arthritis (RA). Therefore, this study was undertaken as the first head-to-head comparison of subcutaneous (SC) abatacept and SC adalimumab, both administered along with background methotrexate (MTX), for the treatment of RA. Methods Patients with active RA who were naive to treatment with biologic agents and had an inadequate response to MTX were randomly assigned to receive 125 mg SC abatacept weekly or 40 mg SC adalimumab biweekly, both given in combination with MTX, in a 2-year study. The primary end point was treatment noninferiority, assessed according to the American College of Rheumatology 20% improvement response (ACR20) at 1 year. Results Of the 646 patients who were randomized and treated, 86.2% receiving SC abatacept and 82% receiving SC adalimumab completed 12 months of treatment. At 1 year, 64.8% of patients in the SC abatacept group and 63.4% in the SC adalimumab group demonstrated an ACR20 response; the estimated difference between groups was 1.8% (95% confidence interval −5.6%, 9.2%), thus demonstrating the noninferiority of abatacept compared to adalimumab. All efficacy measures showed similar results and kinetics of response between treatments. The rate of radiographic nonprogression (defined as a total modified Sharp/van der Heijde score [SHS] less than or equal to the smallest detectable change) was 84.8% for SC abatacept–treated patients and 88.6% for SC adalimumab–treated patients, while the mean change from baseline in the total SHS was 0.58 and 0.38, respectively. In the SC abatacept and SC adalimumab groups, the incidence of serious adverse events (SAEs) was 10.1% and 9.1%, respectively, and the rate of serious infections was 2.2% and 2.7%, respectively. In patients treated with SC abatacept, the frequency of discontinuations due to AEs was 3.5% and discontinuations due to SAEs was 1.3%, while in patients treated with SC adalimumab, the frequencies were 6.1% and 3%, respectively. Injection site reactions occurred in 3.8% of patients receiving SC abatacept compared to 9.1% of patients receiving SC adalimumab (P = 0.006). Conclusion The results demonstrate that SC abatacept and SC adalimumab have comparable efficacy in patients with RA, as shown by similar kinetics of response and comparable inhibition of radiographic progression over 1 year of treatment. The safety was generally similar, other than the occurrence of significantly more local injection site reactions in patients treated with SC adalimumab.",0
https://doi.org/10.1007/s10928-012-9288-7,Latent variable indirect response modeling of categorical endpoints representing change from baseline,"Accurate exposure-response modeling is important in drug development. Methods are still evolving in the use of mechanistic, e.g., indirect response (IDR) models to relate discrete endpoints, mostly of the ordered categorical form, to placebo/co-medication effect and drug exposure. When the discrete endpoint is derived using change-from-baseline measurements, a mechanistic exposure-response modeling approach requires adjustment to maintain appropriate interpretation. This manuscript describes a new modeling method that integrates a latent-variable representation of IDR models with standard logistic regression. The new method also extends to general link functions that cover probit regression or continuous clinical endpoint modeling. Compared to an earlier latent variable approach that constrained the baseline probability of response to be 0, placebo effect parameters in the new model formulation are more readily interpretable and can be separately estimated from placebo data, thus allowing convenient and robust model estimation. A general inherent connection of some latent variable representations with baseline-normalized standard IDR models is derived. For describing clinical response endpoints, Type I and Type III IDR models are shown to be equivalent, therefore there are only three identifiable IDR models. This approach was applied to data from two phase III clinical trials of intravenously administered golimumab for the treatment of rheumatoid arthritis, where 20, 50, and 70 % improvement in the American College of Rheumatology disease severity criteria were used as efficacy endpoints. Likelihood profiling and visual predictive checks showed reasonable parameter estimation precision and model performance. © 2012 Springer Science+Business Media New York.",0
,Bioavailability of higher dose methotrexate comparing oral and subcutaneous administration in patients with rheumatoid arthritis.,"To determine the bioavailability of higher oral doses of methotrexate (MTX) in adult patients with rheumatoid arthritis (RA).A pharmacokinetic analysis was performed in 15 patients with RA taking a stable dose of MTX (> or = 25 mg weekly). Separated by 2 weeks, a pharmacokinetic analysis was performed in each patient after oral and subcutaneous administration of the same dose of MTX. MTX serum concentrations were measured by a fluorescence polarization immunoassay. Pharmacokinetic analysis was performed with an iterative 2-stage Bayesian population procedure, obtaining population and individual pharmacokinetic parameters.The median MTX dose was 30 mg weekly (range 25-40 mg). A 2-compartment model best described the serum MTX concentration versus time curves. The mean bioavailability after oral MTX was 0.64 (range 0.21-0.96) compared to subcutaneous administration. There was a statistically significant difference in the bioavailability of the 2 administration regimens.Bioavailability of a higher oral dose of MTX in adult patients with RA is highly variable, and on average two-thirds that of the subcutaneous administration. To improve efficacy of MTX at dosages of 25 mg weekly or more, a change to parenteral administration should be considered.",0
https://doi.org/10.1038/nbt1345,Simultaneous targeting of multiple disease mediators by a dual-variable-domain immunoglobulin,"For complex diseases in which multiple mediators contribute to overall disease pathogenesis by distinct or redundant mechanisms, simultaneous blockade of multiple targets may yield better therapeutic efficacy than inhibition of a single target. However, developing two separate monoclonal antibodies for clinical use as combination therapy is impractical, owing to regulatory hurdles and cost. Multi-specific, antibody-based molecules have been investigated; however, their therapeutic use has been hampered by poor pharmacokinetics, stability and manufacturing feasibility. Here, we describe a generally applicable model of a dual-specific, tetravalent immunoglobulin G (IgG)-like molecule-termed dual-variable-domain immunoglobulin (DVD-Ig)-that can be engineered from any two monoclonal antibodies while preserving activities of the parental antibodies. This molecule can be efficiently produced from mammalian cells and exhibits good physicochemical and pharmacokinetic properties. Preclinical studies of a DVD-Ig protein in an animal disease model demonstrate its potential for therapeutic application in human diseases. © 2007 Nature Publishing Group.",0
https://doi.org/10.1136/annrheumdis-2012-202296,Patient satisfaction with nursing consultations in a rheumatology outpatient clinic: a 21-month randomised controlled trial in patients with inflammatory arthritides,"Objective To study the effect of individual nursing consultations in patients treated with disease-modifying antirheumatic drugs (DMARDs) in a rheumatology outpatient setting. Methods Patients with inflammatory arthritides (IA) who had started with a DMARD regimen 3 months before were randomised to two different follow-up consultation systems: either follow-up by a clinical nurse specialist (CNS) or by a medical doctor (MD) in rheumatology 3, 9 and 21 months after randomisation. The primary outcome was patient satisfaction measured by Leeds Satisfaction Questionnaire (LSQ). Secondary outcomes included coping, disease activity, pain, fatigue, patient's global assessment of disease activity and health related quality of life. Effects at 9 and 21 months were estimated by Least Square means calculated from the final mixed model. Results Of 68 patients randomised, 65 patients completed assessments at 21 months. Statistically significant improvements in favour of the CNS group were found in all LSQ subscales (all p values &lt;0.001) and in overall satisfaction at 9 months (adjusted mean between-group difference 0.74, 95% CI −0.96 to −0.52) and at 21 months (−0.69, 96% CI −0.87 to −0.50). Disease activity Score 28 joint count (DAS-28) was improved from baseline to 9 months in both groups and improvement was maintained at 21 months, but without any group difference. No statistically significant between-group differences were found in any of the other secondary outcomes. Conclusions Patients with IA are likely to benefit from nurse consultations in terms of increased satisfaction with care compared with MD consultations and without loss of efficacy in terms of clinical outcomes. The study is registered as a clinical trial at the ClinicalTrials.gov ( NCT00403676 ).",0
https://doi.org/10.1136/bmjopen-2012-001395,"A randomised efficacy and discontinuation study of etanercept versus adalimumab (RED SEA) for rheumatoid arthritis: a pragmatic, unblinded, non-inferiority study of first TNF inhibitor use: outcomes over 2 years","To compare adalimumab versus etanercept in patients with active rheumatoid arthritis (RA) to test the hypothesis that adalimumab was not inferior to etanercept in terms of drug continuation by a margin of 15% after 52 weeks of treatment.Pragmatic, randomised, parallel group, multicentre, unblinded and non-inferiority trial. Randomisation stratified by baseline use of methotrexate.125 adults with active RA despite treatment with two disease-modifying drugs (DMARDs), including methotrexate randomised (1 : 1) to adalimumab 40 mg alternate weeks or etanercept 50 mg weekly, added to existing medication.The primary outcome was proportion of patients continuing treatment after 52 weeks. Secondary outcomes included: disease activity score using 28 joints (DAS28), treatment satisfaction (TSQM V.2), health status (Euroqol-5D), drug toxicity and persistence with therapy after 2 years.Persistence with therapy was 65% for adalimumab versus 56.7% for etanercept (one-sided 95% CI for proportion still taking adalimumab minus proportion on etanercept ≥-7.9%); demonstrating non-inferiority at the 15% margin. After 2 years these figures were: adalimumab 58.3% and etanecept 43.3% (CI ≥-1.7%). The proportion of good, moderate and non-responders based on DAS28-C reactive protein, after 52 weeks, were 26.3%, 33.3% and 40.4%, respectively, for adalimumab versus 16.7%, 31.7% and 51.7%, respectively, for etanercept (p=0.158). Baseline median EQ-5D scores improved from 0.52 to 0.69 for adalimumab and from 0.52 to 0.64 for etanercept (p=0.046) after 52 weeks. Global satisfaction, effectiveness, side effects and convenience scores based on the TSQM were similar for both drugs. Fourteen serious adverse events occurred including two deaths from myocardial infarction, one patient with ovarian cancer and one with acute myeloid leukaemia.Clinicians choosing a first tumour necrosis factor inhibitor for active RA, despite trying two DMARDs including methotrexate, may choose either adalimumab or etanercept in the knowledge that these drugs are similarly effective.EU Clinical Trials Register 2006-006275-21/GB.",0
https://doi.org/10.1186/ar3542,Decreased influenza-specific B cell responses in rheumatoid arthritis patients treated with anti-tumor necrosis factor,"As a group, rheumatoid arthritis (RA) patients exhibit increased risk of infection, and those treated with anti-tumor necrosis factor (TNF) therapy are at further risk. This increased susceptibility may result from a compromised humoral immune response. Therefore, we asked if short-term effector (d5-d10) and memory (1 month or later) B cell responses to antigen were compromised in RA patients treated with anti-TNF therapy.Peripheral blood samples were obtained from RA patients, including a subset treated with anti-TNF, and from healthy controls to examine influenza-specific responses following seasonal influenza vaccination. Serum antibody was measured by hemagglutination inhibition assay. The frequency of influenza vaccine-specific antibody secreting cells and memory B cells was measured by EliSpot. Plasmablast (CD19+IgD-CD27hiCD38hi) induction was measured by flow cytometry.Compared with healthy controls, RA patients treated with anti-TNF exhibited significantly decreased influenza-specific serum antibody and memory B cell responses throughout multiple years of the study. The short-term influenza-specific effector B cell response was also significantly decreased in RA patients treated with anti-TNF as compared with healthy controls, and correlated with decreased influenza-specific memory B cells and serum antibody present at one month following vaccination.RA patients treated with anti-TNF exhibit a compromised immune response to influenza vaccine, consisting of impaired effector and consequently memory B cell and antibody responses. The results suggest that the increased incidence and severity of infection observed in this patient population could be a consequence of diminished antigen-responsiveness. Therefore, this patient population would likely benefit from repeat vaccination and from vaccines with enhanced immunogenicity.",0
https://doi.org/10.1007/s10067-007-0803-y,TNF-alpha blockade induces a reversible but transient effect on endothelial dysfunction in patients with long-standing severe rheumatoid arthritis,"Considerable evidence indicates that patients with rheumatoid arthritis (RA) are at greater risk of developing atherosclerosis and cardiovascular disease. Recent studies support the predictive ability of endothelial function measures for subsequent atherosclerotic events. We have investigated the effects of infliximab, a chimeric monoclonal anti-tumor necrosis factor (TNF) antibody, on endothelial vasodilation, measured by brachial ultrasonography and on the levels of inflammatory biomarkers and adhesion molecules in ten consecutive patients with severe long-standing RA, despite methotrexate therapy, during the loading phase of infliximab therapy. Flow-mediated dilation (FMD) in RA patients at baseline was significantly impaired compared with healthy controls (7.71 +/- 2.78% vs 14.91 +/- 6.41%; p = 0.008) and improved significantly after infliximab infusion (12.63 +/- 1.63% vs 7.71 +/- 2.78%; p = 0.005). At baseline, a statistically significant correlation between C-reactive protein levels and FMD was found (r = -0.69, p = 0.026). However, this improvement was transitory, as FMD values returned to baseline values before each infliximab infusion at weeks 2, 6 and 14. There were no significant differences in baseline brachial artery diameter between visits, although at each time, the diameter was increased. According to European League Against Rheumatism response criteria, all ten patients were good responders. No significant differences were observed in intercellular cell adhesion molecule-1, vascular cell adhesion molecule-1, vascular endothelial growth factor and E-selectin plasma levels before and after each infusions. This study demonstrates that endothelial dysfunction is a reversible phenomenon in RA. The addition of anti-TNFalpha treatment reduces inflammatory symptoms in patients with severe RA. The improvement of endothelial function during the loading phase of therapy is transitory, suggesting an enhanced and persistent TNF-alpha generation within the arterial wall.",0
https://doi.org/10.3109/03009742.2013.863382,Factors influencing the prescription of intensive combination treatment strategies for early rheumatoid arthritis,"Despite the availability and demonstrated effectiveness of intensive combination treatment strategies (ICTS) for early rheumatoid arthritis (RA), a discrepancy seems to exist between theoretical evidence and actual prescription in daily practice. The purpose of this study was to explore and identify the factors influencing the prescription of ICTS.This study involved rheumatologists and nurses participating in the Care for Rheumatoid Arthritis (CareRA) trial, a multicentre randomized controlled trial (RCT) comparing different ICTS for early RA with conventional disease-modifying anti-rheumatic drugs (DMARDs) plus step-down glucocorticoids (GCs). A qualitative study was carried out using individual semi-structured interviews. Each interview was recorded, transcribed literally, and analysed thematically. In addition, observations at outpatient clinics were used to clarify the interpretation of the results.We interviewed 26 rheumatologists and six nurses and observed five outpatient visits. Identified facilitators included available scientific evidence, personal faith in treatment strategy, staff support, and low treatment costs. Rheumatologists had no doubts about the value of methotrexate (MTX) but some questioned the value of combination strategy, others the effectiveness and/or the dosage of individual compounds. Additional barriers for prescribing ICTS included need for patient education, fear for patients' preconceptions, concerns about applicability to the individual patient, difficulties with breaking routine, interference with organizational structures and processes, time constraints, and lack of financial support.A heterogeneous set of factors highlights the complexity of prescribing ICTS for early RA in daily clinical practice. Future improvement strategies should stimulate the facilitators while at the same time addressing the barriers. The generalizability of these findings to other health care systems needs further examination.",0
https://doi.org/10.1016/j.clinthera.2014.01.014,Methotrexate in Rheumatoid Arthritis: Optimizing Therapy Among Different Formulations. Current and Emerging Paradigms,"<h2>Abstract</h2><h3>Background</h3> Methotrexate (MTX) is currently considered the drug of choice, among the disease-modifying antirheumatic drugs, for the treatment of rheumatoid arthritis (RA) because of its favorable risk/benefit ratio, good safety profile, and low costs. Despite MTX's widespread use and large experience accumulated over the many years since its introduction into clinical practice, specific guidelines have not been published. <h3>Objective</h3> We report here the available research regarding the optimal dosage and route of MTX administration. <h3>Methods</h3> MEDLINE and the Cochrane Library were systematically searched for articles published between 1990 and 2013, using terms related to RA and MTX. The search was conducted by using both MeSH terms and free text. The references of the retrieved studies were also screened manually for additional articles. <h3>Results</h3> For the treatment of rheumatic diseases, the antimetabolite drug MTX can be administered weekly by different routes: oral, subcutaneous, or intramuscular. One of the goals of treatment is to minimize acute and chronic toxicity. A starting dose of 15 mg/week orally, escalating to 25 to 30 mg/week or the highest tolerable dose (with a subsequent switch to parenteral administration in cases of insufficient response), seems to be the optimal evidence-based strategy for MTX treatment of RA. Oral MTX is widely preferred because of its low costs and patient preferences; the bioavailability of parenteral MTX is higher, however. This is supported by data from observational studies, in which patients switching from parenteral to oral MTX at an equal dose had disease exacerbations. In several trials, the subcutaneous formulation of MTX was considered, by both physicians and patients, to be more advantageous in terms of discomfort and compliance. In addition, a significant proportion of patients reported that this formulation led to greater independence, with a resulting improvement in quality of life. <h3>Conclusions</h3> Although MTX treatment can be initiated by using the oral administration route, parenteral administration of MTX is indicated in those patients with poor compliance toward the oral form. The subcutaneous route seems to be more effective than the oral route for MTX administration based on the results of several studies, and this route may be preferred because of better usability and absence of pain at the infusion site.",0
